code,brand,category,color,price,currency,stock,inStock,sizes
SKU08811,Converse,shoe,Ivory,52,USD,0,FALSE,"S,M,L"
SKU06107,Diadora,shoe,Green,66,USD,902,TRUE,"XS,S,M,L"
SKU01577,Adidas,shoe,Navy,64,USD,0,FALSE,"S,M,L"
SKU05549,Hummel,shoe,Black,81,USD,0,FALSE,"XS,S,M,L,XL,XXL"
SKU01028,Adidas,shoe,Green,52,USD,1752,TRUE,"XS,M,L,XL"
SKU07312,NewBalance,shoe,Yellow,39,USD,0,FALSE,"XS,M,L,XL,XXL"
SKU09829,Onitsuka,shoe,White,89,USD,0,FALSE,"S,M,L"
SKU03826,Puma,shoe,Khaki,94,USD,0,FALSE,"S,M,L"
SKU03688,Puma,shoe,Red,35,USD,0,FALSE,"S,M,L"
SKU06255,Diadora,shoe,Navy,81,USD,0,FALSE,"XXS,M,L,XXL"
SKU08352,Converse,shoe,Red,63,USD,1918,TRUE,"S,M,L,XL"
SKU04228,Sketchers,shoe,Yellow,93,USD,0,FALSE,"S,M,L,XL"
SKU02685,Vans,shoe,Navy,93,USD,1504,TRUE,"M,L"
SKU07255,NewBalance,shoe,Grey,36,USD,0,FALSE,"S,M,L,XL"
SKU04312,Sketchers,shoe,Black,50,USD,292,TRUE,"S,M"
SKU07199,NewBalance,shoe,Yellow,70,USD,0,FALSE,"XS,S,M,L"
SKU06723,Diadora,shoe,Navy,82,USD,569,TRUE,"XS,S,M,L"
SKU06824,Diadora,shoe,Yellow,99,USD,0,FALSE,"M,L"
SKU01593,Adidas,shoe,White,63,USD,941,TRUE,"S,M"
SKU04691,Sketchers,shoe,Yellow,36,USD,0,FALSE,"S,M,L"
SKU09293,Onitsuka,shoe,Red,57,USD,0,FALSE,"S,M,L"
SKU09541,Onitsuka,shoe,Black,84,USD,29,TRUE,"XS,S,M,L"
SKU07749,NewBalance,shoe,White,70,USD,0,FALSE,"XS,S,M,L"
SKU08399,Converse,shoe,White,53,USD,0,FALSE,"S,M,L"
SKU07529,NewBalance,shoe,Yellow,38,USD,1892,TRUE,"XXS,S,M,L"
SKU09349,Onitsuka,shoe,Khaki,77,USD,700,TRUE,"XS,S,M,L"
SKU08353,Converse,shoe,Yellow,42,USD,809,TRUE,"S,M,XL"
SKU01588,Adidas,shoe,Black,57,USD,1407,TRUE,"XS,M,L"
SKU02326,Vans,shoe,Red,95,USD,1213,TRUE,"M,L,XL"
SKU06943,Diadora,shoe,Ivory,68,USD,0,FALSE,"M,XL,XXL"
SKU07524,NewBalance,shoe,Khaki,35,USD,987,TRUE,"M,L"
SKU08927,Converse,shoe,Blue,55,USD,0,FALSE,"S,M"
SKU02556,Vans,shoe,Green,89,USD,0,FALSE,"S,M,L,XL,XXL"
SKU05819,Hummel,shoe,Yellow,98,USD,1321,TRUE,"XS,S,M,XL"
SKU02852,Vans,shoe,Yellow,44,USD,0,FALSE,"M,L,XL"
SKU00213,Nike,shoe,Blue,72,USD,0,FALSE,"M,L"
SKU01123,Adidas,shoe,Green,46,USD,0,FALSE,"XXS,S,M,L"
SKU06422,Diadora,shoe,Yellow,89,USD,905,TRUE,"XXS,S,M,L"
SKU02266,Vans,shoe,White,92,USD,0,FALSE,"S,M,L"
SKU09418,Onitsuka,shoe,Green,38,USD,0,FALSE,"M,L"
SKU06320,Diadora,shoe,Red,89,USD,0,FALSE,"S,M,L"
SKU04892,Sketchers,shoe,White,92,USD,0,FALSE,"XS,S,M,L"
SKU03134,Puma,shoe,Yellow,60,USD,1327,TRUE,"M,L,XL"
SKU08653,Converse,shoe,Navy,98,USD,0,FALSE,"S,M,L,XL"
SKU01681,Adidas,shoe,Khaki,67,USD,0,FALSE,"M,L"
SKU05318,Hummel,shoe,Navy,64,USD,0,FALSE,"XS,S,M,L,XXL"
SKU09432,Onitsuka,shoe,Grey,50,USD,825,TRUE,"S,M,L,XL"
SKU08762,Converse,shoe,Navy,66,USD,782,TRUE,"XS,M,L"
SKU05787,Hummel,shoe,White,74,USD,0,FALSE,"S,M,L"
SKU01587,Adidas,shoe,Ivory,47,USD,0,FALSE,"M,L,XL,XXL"
SKU00996,Nike,shoe,Khaki,41,USD,0,FALSE,"S,M,L"
SKU08201,Converse,shoe,Red,98,USD,0,FALSE,"XS,M,L,XL"
SKU05000,Sketchers,shoe,Navy,96,USD,547,TRUE,"S,M,L"
SKU00575,Nike,shoe,Blue,67,USD,0,FALSE,"XS,M,L"
SKU00581,Nike,shoe,White,50,USD,1577,TRUE,"S,L,XL"
SKU03560,Puma,shoe,Grey,40,USD,0,FALSE,"XS,S,M,L"
SKU04543,Sketchers,shoe,Blue,89,USD,145,TRUE,"XS,S,M,L,XXL"
SKU03864,Puma,shoe,Blue,73,USD,1657,TRUE,"M,L,XL"
SKU05946,Hummel,shoe,Red,88,USD,0,FALSE,"S,M,L"
SKU04515,Sketchers,shoe,White,90,USD,0,FALSE,"XS,S,M,L"
SKU08816,Converse,shoe,Black,72,USD,1199,TRUE,"S,M,L,XL"
SKU08922,Converse,shoe,Yellow,89,USD,0,FALSE,"S,M,L"
SKU00596,Nike,shoe,White,98,USD,0,FALSE,"XS,M,L,XL"
SKU09564,Onitsuka,shoe,White,33,USD,1212,TRUE,"S,M"
SKU06185,Diadora,shoe,Navy,51,USD,105,TRUE,"S,M,L"
SKU08394,Converse,shoe,Red,70,USD,0,FALSE,"S,M,L,XXL"
SKU02640,Vans,shoe,Blue,79,USD,1989,TRUE,"M,L"
SKU07088,NewBalance,shoe,Blue,74,USD,1720,TRUE,L
SKU06957,Diadora,shoe,Black,52,USD,0,FALSE,"S,M,L,XL"
SKU07756,NewBalance,shoe,Red,79,USD,0,FALSE,"M,L,XL"
SKU04376,Sketchers,shoe,Green,87,USD,0,FALSE,"S,M"
SKU06287,Diadora,shoe,White,87,USD,535,TRUE,"S,M,L"
SKU04610,Sketchers,shoe,Khaki,93,USD,422,TRUE,"S,M,L"
SKU04330,Sketchers,shoe,Yellow,81,USD,0,FALSE,"S,M,L"
SKU08456,Converse,shoe,Green,74,USD,397,TRUE,"XS,S,M,L,XL"
SKU00137,Nike,shoe,Red,42,USD,0,FALSE,"S,M,L"
SKU04747,Sketchers,shoe,Navy,91,USD,142,TRUE,"S,M,L,XL,XXL"
SKU07858,NewBalance,shoe,Red,38,USD,0,FALSE,"M,L"
SKU04062,Sketchers,shoe,Ivory,34,USD,361,TRUE,"XS,M,L"
SKU04858,Sketchers,shoe,Khaki,66,USD,1429,TRUE,"S,M,L,XL"
SKU09583,Onitsuka,shoe,Yellow,37,USD,0,FALSE,"M,L"
SKU03813,Puma,shoe,Green,46,USD,609,TRUE,"S,M,L"
SKU07405,NewBalance,shoe,Navy,67,USD,0,FALSE,"S,M,L,XL"
SKU00146,Nike,shoe,Red,40,USD,0,FALSE,"S,M,L,XXL"
SKU05053,Hummel,shoe,White,65,USD,1911,TRUE,"M,XXL"
SKU05924,Hummel,shoe,Ivory,77,USD,825,TRUE,"M,XXL"
SKU02108,Vans,shoe,Grey,34,USD,1035,TRUE,"S,M,L"
SKU04178,Sketchers,shoe,Red,47,USD,0,FALSE,"S,M,L"
SKU07079,NewBalance,shoe,White,88,USD,0,FALSE,"S,M,XL"
SKU03037,Puma,shoe,Black,30,USD,0,FALSE,"S,M,L,XL"
SKU07690,NewBalance,shoe,Black,69,USD,1428,TRUE,"S,M,L,XL"
SKU07547,NewBalance,shoe,Ivory,74,USD,0,FALSE,"S,M,XL"
SKU00337,Nike,shoe,Khaki,73,USD,0,FALSE,"XS,S,M,L"
SKU06735,Diadora,shoe,White,68,USD,1214,TRUE,"S,M,L,XL"
SKU01181,Adidas,shoe,Black,37,USD,1472,TRUE,"S,M,L"
SKU01734,Adidas,shoe,Blue,47,USD,0,FALSE,L
SKU09697,Onitsuka,shoe,Blue,38,USD,42,TRUE,"XS,S,M,L"
SKU08754,Converse,shoe,Green,75,USD,1189,TRUE,"S,M,XL"
SKU00932,Nike,shoe,White,83,USD,1444,TRUE,"S,M"
SKU06249,Diadora,shoe,Navy,47,USD,0,FALSE,"S,XXL"
SKU02149,Vans,shoe,Green,83,USD,0,FALSE,"S,M,L,XL"
SKU09894,Onitsuka,shoe,Yellow,53,USD,0,FALSE,"S,M,L"
SKU09988,Onitsuka,shoe,Ivory,63,USD,0,FALSE,"XS,S,L,XL"
SKU00585,Nike,shoe,Yellow,52,USD,1804,TRUE,"XS,S,M,L"
SKU00572,Nike,shoe,Black,47,USD,677,TRUE,"XS,S,M"
SKU04766,Sketchers,shoe,Grey,89,USD,1905,TRUE,"S,M,XL,XXL"
SKU03032,Puma,shoe,Khaki,66,USD,1821,TRUE,"XS,M,L"
SKU00430,Nike,shoe,White,57,USD,945,TRUE,"S,M,L,XL"
SKU08254,Converse,shoe,Ivory,72,USD,1877,TRUE,"S,M,L"
SKU08615,Converse,shoe,Yellow,68,USD,0,FALSE,"S,M,L"
SKU03841,Puma,shoe,Khaki,60,USD,0,FALSE,"S,M,L,XL"
SKU07155,NewBalance,shoe,White,77,USD,0,FALSE,"M,L,XXL"
SKU03105,Puma,shoe,Khaki,71,USD,494,TRUE,"S,L"
SKU06702,Diadora,shoe,Khaki,76,USD,1081,TRUE,"M,L,XL,XXL"
SKU08751,Converse,shoe,Yellow,81,USD,0,FALSE,"M,L,XL"
SKU02394,Vans,shoe,Khaki,75,USD,0,FALSE,"S,M,L"
SKU08782,Converse,shoe,Black,64,USD,83,TRUE,"M,XL"
SKU02079,Vans,shoe,Black,60,USD,0,FALSE,"XS,S,M,L"
SKU06327,Diadora,shoe,Red,69,USD,357,TRUE,"S,M"
SKU06454,Diadora,shoe,Blue,37,USD,0,FALSE,"XS,S,L"
SKU02800,Vans,shoe,Black,52,USD,0,FALSE,"XS,M,L,XL"
SKU01684,Adidas,shoe,Black,32,USD,1802,TRUE,"S,M,XL"
SKU06846,Diadora,shoe,Ivory,77,USD,0,FALSE,"M,L"
SKU02245,Vans,shoe,White,92,USD,426,TRUE,"XS,L"
SKU08142,Converse,shoe,Ivory,32,USD,0,FALSE,"S,M,L,XL,XXL"
SKU00284,Nike,shoe,White,95,USD,0,FALSE,M
SKU07771,NewBalance,shoe,Blue,81,USD,536,TRUE,"S,M,L"
SKU03917,Puma,shoe,Black,70,USD,0,FALSE,"S,M,L"
SKU09084,Onitsuka,shoe,White,43,USD,644,TRUE,"S,M"
SKU07796,NewBalance,shoe,Khaki,94,USD,0,FALSE,"M,L,XL"
SKU05002,Hummel,shoe,Grey,72,USD,0,FALSE,"S,M,L,XXL"
SKU01280,Adidas,shoe,Yellow,73,USD,1960,TRUE,"S,L"
SKU01871,Adidas,shoe,Khaki,49,USD,0,FALSE,L
SKU00470,Nike,shoe,Black,79,USD,0,FALSE,"XS,M,L"
SKU01568,Adidas,shoe,Navy,40,USD,0,FALSE,"M,XXL"
SKU08474,Converse,shoe,Navy,59,USD,0,FALSE,"S,M,L,XL"
SKU03544,Puma,shoe,White,49,USD,375,TRUE,"M,L"
SKU05690,Hummel,shoe,Khaki,47,USD,946,TRUE,"M,L"
SKU01982,Adidas,shoe,Blue,82,USD,0,FALSE,"S,M,L,XXL"
SKU06582,Diadora,shoe,Grey,71,USD,0,FALSE,"XS,M,L"
SKU01798,Adidas,shoe,Black,95,USD,1759,TRUE,"S,M,L"
SKU07588,NewBalance,shoe,Yellow,75,USD,783,TRUE,"S,M,L"
SKU09163,Onitsuka,shoe,Black,89,USD,159,TRUE,"S,M,XL,XXL"
SKU02282,Vans,shoe,Red,92,USD,0,FALSE,"M,L,XL,XXL"
SKU02475,Vans,shoe,Red,88,USD,281,TRUE,"S,M,L,XL"
SKU03158,Puma,shoe,Black,50,USD,401,TRUE,M
SKU09965,Onitsuka,shoe,Yellow,71,USD,661,TRUE,"S,M"
SKU00376,Nike,shoe,Khaki,75,USD,0,FALSE,"XS,S,M,L"
SKU06809,Diadora,shoe,White,38,USD,0,FALSE,"S,M,L"
SKU08580,Converse,shoe,Ivory,85,USD,0,FALSE,"XS,S,L"
SKU08298,Converse,shoe,Yellow,68,USD,571,TRUE,"S,M,L"
SKU06130,Diadora,shoe,Navy,39,USD,0,FALSE,"XS,S,M,L"
SKU00182,Nike,shoe,Blue,77,USD,0,FALSE,"S,M,L"
SKU09859,Onitsuka,shoe,Blue,63,USD,0,FALSE,"S,M,L"
SKU06577,Diadora,shoe,Ivory,95,USD,0,FALSE,"XS,S,M,L,XL"
SKU09455,Onitsuka,shoe,Ivory,76,USD,883,TRUE,"S,M,XL"
SKU02510,Vans,shoe,Navy,73,USD,0,FALSE,"XS,S,M,L"
SKU02020,Vans,shoe,White,89,USD,0,FALSE,"M,L"
SKU09579,Onitsuka,shoe,Ivory,72,USD,1115,TRUE,"S,M,L,XL"
SKU01034,Adidas,shoe,Ivory,80,USD,0,FALSE,"M,L"
SKU09532,Onitsuka,shoe,Grey,53,USD,1650,TRUE,"S,M,L"
SKU09030,Onitsuka,shoe,Red,61,USD,0,FALSE,"S,M,L"
SKU02279,Vans,shoe,White,88,USD,0,FALSE,"S,M,L,XL"
SKU04804,Sketchers,shoe,Black,42,USD,909,TRUE,"S,M,L,XL"
SKU01380,Adidas,shoe,Blue,36,USD,0,FALSE,"S,L"
SKU04629,Sketchers,shoe,Black,46,USD,0,FALSE,"S,M,L"
SKU05470,Hummel,shoe,White,72,USD,1020,TRUE,"S,M,L"
SKU09025,Onitsuka,shoe,Black,44,USD,1704,TRUE,"M,L"
SKU05752,Hummel,shoe,Khaki,81,USD,0,FALSE,"S,M,L,XL"
SKU06776,Diadora,shoe,Grey,59,USD,1963,TRUE,"M,L,XL,XXL"
SKU09131,Onitsuka,shoe,Green,96,USD,0,FALSE,"S,L"
SKU01920,Adidas,shoe,White,80,USD,0,FALSE,"S,M,L"
SKU07317,NewBalance,shoe,Black,45,USD,0,FALSE,"XS,S,M"
SKU00933,Nike,shoe,Blue,30,USD,349,TRUE,"S,M,L"
SKU08769,Converse,shoe,Navy,49,USD,0,FALSE,"S,M,L"
SKU04785,Sketchers,shoe,White,85,USD,0,FALSE,"S,M"
SKU02419,Vans,shoe,Red,73,USD,1827,TRUE,"S,M,L"
SKU00359,Nike,shoe,Grey,42,USD,0,FALSE,"XS,M,XXL"
SKU09458,Onitsuka,shoe,Red,73,USD,0,FALSE,M
SKU08054,Converse,shoe,White,60,USD,309,TRUE,"M,L"
SKU09625,Onitsuka,shoe,Black,60,USD,1689,TRUE,"S,M,L"
SKU00047,Nike,shoe,Ivory,54,USD,0,FALSE,"S,M,L,XL"
SKU05446,Hummel,shoe,Yellow,59,USD,920,TRUE,"S,M,L"
SKU05335,Hummel,shoe,Black,57,USD,726,TRUE,"XS,S,M,L"
SKU09691,Onitsuka,shoe,Grey,95,USD,0,FALSE,"S,M,L,XL"
SKU07462,NewBalance,shoe,Yellow,90,USD,1938,TRUE,"M,L"
SKU02305,Vans,shoe,Ivory,48,USD,0,FALSE,"S,M,L"
SKU09582,Onitsuka,shoe,Navy,32,USD,1303,TRUE,"S,L,XL,XXL"
SKU04746,Sketchers,shoe,Navy,62,USD,0,FALSE,"S,M,L"
SKU08319,Converse,shoe,Green,62,USD,0,FALSE,"S,M,L,XL,XXL"
SKU03097,Puma,shoe,Yellow,60,USD,0,FALSE,"XS,S,M,L"
SKU09542,Onitsuka,shoe,Black,85,USD,1529,TRUE,"M,L"
SKU06962,Diadora,shoe,Green,86,USD,0,FALSE,"S,M,L"
SKU02321,Vans,shoe,Ivory,35,USD,1190,TRUE,"XXS,M,L,XL,XXL"
SKU06731,Diadora,shoe,Khaki,58,USD,0,FALSE,"XS,S,M,L"
SKU09370,Onitsuka,shoe,Yellow,39,USD,1401,TRUE,"S,M,L,XL"
SKU01461,Adidas,shoe,Navy,92,USD,219,TRUE,"XS,M,L,XL"
SKU09764,Onitsuka,shoe,Black,79,USD,0,FALSE,"M,L"
SKU09928,Onitsuka,shoe,Blue,57,USD,0,FALSE,"S,M,L,XL"
SKU01117,Adidas,shoe,Yellow,47,USD,0,FALSE,"S,M,L"
SKU08864,Converse,shoe,Red,61,USD,0,FALSE,"S,M,L"
SKU04220,Sketchers,shoe,Black,44,USD,881,TRUE,"S,M,L,XL"
SKU00877,Nike,shoe,Red,66,USD,0,FALSE,"S,M,L,XL"
SKU03730,Puma,shoe,Khaki,89,USD,1853,TRUE,"XS,S,M,L,XL"
SKU09434,Onitsuka,shoe,Green,100,USD,1739,TRUE,"S,M,XL"
SKU02044,Vans,shoe,Ivory,97,USD,0,FALSE,"M,L"
SKU08148,Converse,shoe,Ivory,95,USD,0,FALSE,"XS,S,M,L,XXL"
SKU06136,Diadora,shoe,Blue,53,USD,0,FALSE,"S,M,L"
SKU05456,Hummel,shoe,Ivory,78,USD,0,FALSE,"S,M,L"
SKU05398,Hummel,shoe,Navy,75,USD,0,FALSE,"S,L,XL"
SKU09259,Onitsuka,shoe,Navy,66,USD,0,FALSE,"S,M,L,XL"
SKU06436,Diadora,shoe,Navy,71,USD,105,TRUE,"M,L"
SKU06133,Diadora,shoe,Red,91,USD,0,FALSE,"S,M,L"
SKU03674,Puma,shoe,Yellow,88,USD,0,FALSE,"S,M,L,XL"
SKU08358,Converse,shoe,White,93,USD,457,TRUE,"S,M,L"
SKU00777,Nike,shoe,Ivory,50,USD,0,FALSE,"S,M,L"
SKU09785,Onitsuka,shoe,Blue,76,USD,0,FALSE,"XS,S,M"
SKU02460,Vans,shoe,White,83,USD,1758,TRUE,"S,M,XXL"
SKU08051,Converse,shoe,Navy,39,USD,0,FALSE,"S,M,L"
SKU04424,Sketchers,shoe,Green,86,USD,572,TRUE,"S,M"
SKU01492,Adidas,shoe,Grey,68,USD,0,FALSE,"S,M"
SKU09728,Onitsuka,shoe,Grey,92,USD,308,TRUE,"M,XXL"
SKU04684,Sketchers,shoe,Grey,49,USD,1009,TRUE,"S,XL"
SKU08533,Converse,shoe,Navy,51,USD,214,TRUE,"S,M"
SKU02019,Vans,shoe,Khaki,85,USD,0,FALSE,"M,L"
SKU05207,Hummel,shoe,Red,32,USD,113,TRUE,"S,M,L"
SKU00691,Nike,shoe,Khaki,60,USD,90,TRUE,"XS,S,M,L,XL"
SKU01570,Adidas,shoe,Blue,69,USD,0,FALSE,"XXS,XS,S,M,L"
SKU00074,Nike,shoe,Yellow,88,USD,1153,TRUE,"M,XL"
SKU00116,Nike,shoe,Navy,93,USD,0,FALSE,"XS,S,M"
SKU08980,Converse,shoe,Green,31,USD,1322,TRUE,L
SKU07024,NewBalance,shoe,Grey,98,USD,0,FALSE,"S,M,L"
SKU09003,Onitsuka,shoe,Grey,71,USD,0,FALSE,XL
SKU09636,Onitsuka,shoe,Yellow,71,USD,0,FALSE,"XS,S,M,L,XL"
SKU00253,Nike,shoe,White,52,USD,0,FALSE,"S,M,L"
SKU01993,Adidas,shoe,Black,70,USD,0,FALSE,"S,M,L"
SKU06699,Diadora,shoe,Khaki,85,USD,1466,TRUE,"S,M,L,XL"
SKU01468,Adidas,shoe,Grey,47,USD,0,FALSE,"S,M,L,XL"
SKU03617,Puma,shoe,Ivory,78,USD,0,FALSE,"XS,S,M,L,XL"
SKU05141,Hummel,shoe,Green,38,USD,1078,TRUE,"M,L,XL"
SKU05216,Hummel,shoe,White,87,USD,1889,TRUE,"S,L"
SKU09296,Onitsuka,shoe,Ivory,41,USD,176,TRUE,"M,L,XXL"
SKU02946,Vans,shoe,Red,83,USD,0,FALSE,"S,M,L"
SKU08064,Converse,shoe,Black,88,USD,0,FALSE,"S,M,L"
SKU04160,Sketchers,shoe,Yellow,73,USD,0,FALSE,"XXS,XS,S,M,L,XL,XXL"
SKU07172,NewBalance,shoe,Black,92,USD,1814,TRUE,"S,M,L,XXL"
SKU01608,Adidas,shoe,Black,99,USD,9,TRUE,"S,M,L"
SKU04976,Sketchers,shoe,White,79,USD,0,FALSE,"S,M,L"
SKU08793,Converse,shoe,White,89,USD,955,TRUE,"S,M"
SKU03312,Puma,shoe,Khaki,61,USD,0,FALSE,"S,M,L,XL"
SKU08115,Converse,shoe,Green,86,USD,0,FALSE,"M,L"
SKU02638,Vans,shoe,Khaki,70,USD,1462,TRUE,"S,L,XL"
SKU04940,Sketchers,shoe,Yellow,98,USD,0,FALSE,"XS,M,L"
SKU01738,Adidas,shoe,Blue,46,USD,1599,TRUE,"S,M,L"
SKU08887,Converse,shoe,Blue,59,USD,517,TRUE,"XS,S,M,L,XL"
SKU03287,Puma,shoe,Grey,35,USD,1686,TRUE,"S,M,L"
SKU04935,Sketchers,shoe,Red,83,USD,573,TRUE,"XXS,M,L"
SKU02561,Vans,shoe,Red,99,USD,1978,TRUE,"S,M,L"
SKU08463,Converse,shoe,Grey,58,USD,297,TRUE,"S,M,XL"
SKU01995,Adidas,shoe,Navy,40,USD,1104,TRUE,"S,M,L,XL"
SKU02651,Vans,shoe,Khaki,61,USD,1062,TRUE,"XS,M,L,XL"
SKU03807,Puma,shoe,Navy,59,USD,0,FALSE,"S,M,L"
SKU01382,Adidas,shoe,Black,46,USD,0,FALSE,"M,L"
SKU02625,Vans,shoe,Ivory,61,USD,0,FALSE,"XXS,S,M,L,XL"
SKU06807,Diadora,shoe,White,96,USD,767,TRUE,"S,M,L,XL"
SKU07393,NewBalance,shoe,Yellow,69,USD,0,FALSE,"S,M,L,XL"
SKU07025,NewBalance,shoe,Yellow,44,USD,0,FALSE,"XS,S,M,L"
SKU02503,Vans,shoe,Red,99,USD,0,FALSE,"XXS,M,L,XL"
SKU00380,Nike,shoe,Black,56,USD,1447,TRUE,"M,L"
SKU07865,NewBalance,shoe,Black,41,USD,0,FALSE,"S,L,XL"
SKU08190,Converse,shoe,Red,78,USD,0,FALSE,M
SKU03775,Puma,shoe,Ivory,87,USD,681,TRUE,"S,M,L,XL"
SKU03725,Puma,shoe,Blue,53,USD,0,FALSE,"S,M,L,XL"
SKU07697,NewBalance,shoe,Yellow,57,USD,140,TRUE,"S,M,L,XL"
SKU03536,Puma,shoe,Grey,41,USD,0,FALSE,"XS,M,L,XL"
SKU05448,Hummel,shoe,Yellow,34,USD,0,FALSE,"S,M"
SKU04405,Sketchers,shoe,Navy,61,USD,1059,TRUE,"S,M,L"
SKU07454,NewBalance,shoe,Ivory,52,USD,0,FALSE,"S,M,L"
SKU02646,Vans,shoe,Navy,39,USD,0,FALSE,"S,M,L,XL"
SKU04538,Sketchers,shoe,White,34,USD,0,FALSE,"XS,S,M"
SKU08225,Converse,shoe,Yellow,40,USD,0,FALSE,"S,M"
SKU03754,Puma,shoe,Green,56,USD,0,FALSE,"S,M"
SKU00072,Nike,shoe,Green,87,USD,0,FALSE,"S,L,XXL"
SKU09672,Onitsuka,shoe,White,44,USD,0,FALSE,"S,M,XL,XXL"
SKU03446,Puma,shoe,Yellow,46,USD,1513,TRUE,"M,L"
SKU08058,Converse,shoe,Blue,37,USD,0,FALSE,"M,L,XL,XXL"
SKU01844,Adidas,shoe,Grey,44,USD,1473,TRUE,"S,M,L"
SKU06966,Diadora,shoe,White,84,USD,1030,TRUE,"S,M,L,XXL"
SKU04649,Sketchers,shoe,Green,36,USD,0,FALSE,"S,M,L"
SKU05778,Hummel,shoe,Khaki,45,USD,0,FALSE,"XS,S,L,XL"
SKU01677,Adidas,shoe,Khaki,53,USD,0,FALSE,"S,M,L"
SKU05071,Hummel,shoe,Black,43,USD,1734,TRUE,"S,M,L"
SKU02017,Vans,shoe,Grey,64,USD,0,FALSE,"M,L,XL"
SKU08031,Converse,shoe,Grey,59,USD,0,FALSE,"S,M,XL"
SKU06441,Diadora,shoe,Blue,77,USD,1605,TRUE,"XS,S,M,L"
SKU09496,Onitsuka,shoe,Khaki,63,USD,293,TRUE,"S,M,L,XL,XXL"
SKU02983,Vans,shoe,Khaki,43,USD,0,FALSE,"S,M,L"
SKU06289,Diadora,shoe,Red,54,USD,0,FALSE,"S,M,L"
SKU06635,Diadora,shoe,Green,50,USD,0,FALSE,"M,L,XXL"
SKU04235,Sketchers,shoe,Green,96,USD,0,FALSE,"S,L"
SKU06639,Diadora,shoe,Black,50,USD,0,FALSE,"S,M,L"
SKU04024,Sketchers,shoe,Ivory,76,USD,0,FALSE,"M,L"
SKU07570,NewBalance,shoe,Grey,91,USD,0,FALSE,"XS,S,M,L"
SKU04778,Sketchers,shoe,Red,70,USD,0,FALSE,"S,M,L"
SKU02643,Vans,shoe,Blue,95,USD,0,FALSE,"S,M,L,XL"
SKU05609,Hummel,shoe,Black,78,USD,0,FALSE,"S,M,L"
SKU04906,Sketchers,shoe,Grey,79,USD,764,TRUE,"M,L"
SKU08030,Converse,shoe,Yellow,76,USD,0,FALSE,S
SKU02258,Vans,shoe,Yellow,99,USD,329,TRUE,L
SKU02705,Vans,shoe,Navy,79,USD,1565,TRUE,"S,M,L"
SKU02473,Vans,shoe,Ivory,44,USD,1806,TRUE,"S,M,L"
SKU04924,Sketchers,shoe,Red,87,USD,0,FALSE,"M,L,XL"
SKU07975,NewBalance,shoe,Khaki,99,USD,1816,TRUE,"XS,S,M,L"
SKU09937,Onitsuka,shoe,Ivory,54,USD,77,TRUE,"S,M,L"
SKU00524,Nike,shoe,Grey,61,USD,18,TRUE,"XS,S,M,L"
SKU00224,Nike,shoe,Black,95,USD,874,TRUE,"XS,S,M,L,XL"
SKU02802,Vans,shoe,Yellow,58,USD,0,FALSE,"M,L"
SKU05694,Hummel,shoe,Green,68,USD,1074,TRUE,"S,M,L"
SKU09798,Onitsuka,shoe,Navy,54,USD,0,FALSE,"S,M,L,XL"
SKU09815,Onitsuka,shoe,Khaki,32,USD,0,FALSE,"XS,S,M,XL"
SKU09823,Onitsuka,shoe,Blue,36,USD,0,FALSE,"XXS,S,M,L"
SKU04954,Sketchers,shoe,Yellow,46,USD,0,FALSE,"S,M,L,XL"
SKU06349,Diadora,shoe,Grey,57,USD,0,FALSE,"S,M,L"
SKU05437,Hummel,shoe,Navy,55,USD,0,FALSE,"S,M,L,XL"
SKU02677,Vans,shoe,Grey,95,USD,0,FALSE,"XS,M,L,XL"
SKU08120,Converse,shoe,Black,60,USD,0,FALSE,"XXS,S,M,L"
SKU08165,Converse,shoe,Green,38,USD,0,FALSE,"S,M"
SKU08656,Converse,shoe,Black,79,USD,1077,TRUE,"S,M,L,XL"
SKU03622,Puma,shoe,Green,59,USD,0,FALSE,"M,L,XL"
SKU07571,NewBalance,shoe,Black,96,USD,0,FALSE,"S,M,XL"
SKU06924,Diadora,shoe,Navy,46,USD,1056,TRUE,"XS,S,M"
SKU05460,Hummel,shoe,Green,77,USD,0,FALSE,"XS,S,M,L,XL"
SKU07639,NewBalance,shoe,White,54,USD,0,FALSE,"S,M,L"
SKU06616,Diadora,shoe,Green,97,USD,497,TRUE,"XS,M,L"
SKU08143,Converse,shoe,Navy,53,USD,1159,TRUE,"S,M,L,XL"
SKU05492,Hummel,shoe,Navy,55,USD,1938,TRUE,XL
SKU06435,Diadora,shoe,Navy,68,USD,791,TRUE,"XS,M,L"
SKU02502,Vans,shoe,Ivory,76,USD,1233,TRUE,"M,L"
SKU04088,Sketchers,shoe,Ivory,30,USD,27,TRUE,"M,L,XXL"
SKU00805,Nike,shoe,Navy,62,USD,163,TRUE,"S,M,L"
SKU09888,Onitsuka,shoe,Yellow,32,USD,1797,TRUE,"S,M,L"
SKU01154,Adidas,shoe,Khaki,46,USD,1666,TRUE,"S,M,L,XL"
SKU03804,Puma,shoe,Blue,100,USD,1241,TRUE,"S,M,L,XL"
SKU06515,Diadora,shoe,Blue,78,USD,221,TRUE,"S,M,L,XXL"
SKU01254,Adidas,shoe,Black,99,USD,174,TRUE,"S,M,XL"
SKU01305,Adidas,shoe,Blue,51,USD,0,FALSE,"XS,M,L,XL"
SKU00696,Nike,shoe,Grey,93,USD,25,TRUE,"M,L,XXL"
